date-time,headline,views,tags
2012-11-30 23:39:00,Ex-Police Chief in Borjomi Arrested over Alleged Abuse of Detainee,7,
2012-12-01 15:08:00,Police to Summon Merabishvili for Questioning over ‘Fake Passport’,210,
2012-12-01 16:24:00,Soros Meets Ivanishvili in Tbilisi,90,
2012-12-01 18:19:00,Merabishvili Arrives for Police Questioning,2,
2012-12-01 20:21:00,Merabishvili Questioned Over ‘Fake Passport’,3,
2012-12-02 20:54:00,Probe into Merabishvili’s Alleged Fake Passport Continues,19,
2012-12-02 23:07:00,"Soros, Saakashvili Tour Public Service Hall",64,
2012-12-03 13:52:00,GD to Offer Constitutional Changes on Parliament’s Location,9,
2012-12-03 18:50:00,MoD: ‘Large Weapons Cache’ Uncovered in Tbilisi,6,
2012-12-03 20:16:00,GD Names Candidate for Public Defender,2,
2012-12-04 01:24:00,Annual Inflation Below Zero Again,6,
2012-12-04 12:17:00,New Chief of Army Staff Named,6,
2012-12-04 13:36:00,"NATO, Georgian FMs to Meet in Brussels",2,
2012-12-04 15:47:00,Rasmussen: Georgia is NATO’s ‘Dedicated’ Partner,2,
2012-12-04 18:45:00,New Parliamentary Faction Established,2,
2012-12-04 19:33:00,NATO Chief Speaks of Need for ‘Smooth Cohabitation’ in Georgia,3,
2012-12-05 02:14:00,Lavrov on Ties with Georgia,4,
2012-12-05 12:13:00,U.S. Embassy Hails Agreement on New Chief of Army Staff,6,
2012-12-05 14:26:00,Georgia in TI’s Corruption Perception Index,8,
2012-12-05 18:59:00,NATO Urges Georgia to Stay on Reform Path,3,
2012-12-05 19:31:00,Saakashvili Presents New Chief of Army Staff,14,
2012-12-05 22:38:00,Parliament Recognizes 215 Persons as ‘Political Prisoners and Exiles’,20,
2012-12-06 16:49:00,MoD Alleges Corrupt Schemes in Arms Procurement,4,
2012-12-06 17:57:00,"Georgian, Polish Presidents Meet in Warsaw",2,
2012-12-06 20:05:00,Saakashvili Sees Setback in Georgia’s NATO Integration,7,
2012-12-07 12:22:00,Police Question Merabishvili over ‘Fake Passport’,3,
2012-12-07 18:54:00,Lawyer: Merabishvili Answered Thoroughly to Police Questions,2,
2012-12-07 19:53:00,Police Say Merabishvili Tries to Hinder Probe into ‘Fake Passport’,4,
2012-12-07 20:31:00,Parliament Confirms New Public Defender,3,
2012-12-08 16:58:00,Law on Amnesty Passed with First Reading,9,
2012-12-08 19:40:00,"PM Meets GD MPs, Complains of Lack of Coordination",2,
2012-12-08 21:34:00,"Ex-Police Officer, Wanted in Georgia, Arrested in Ukraine",5,Girgvliani Case
2012-12-09 20:40:00,Lavrov Says ‘Contacts’ Planned with Georgian PM’s Envoy,3,
2012-12-10 00:12:00,"Speaking at Free Democrats Congress, Ivanishvili Calls for More ‘Internal Competition’ within GD",2,
2012-12-10 12:35:00,Georgian FM Says PM’s Envoy to Meet Russian Official in Europe,2,
2012-12-10 15:31:00,PM’s Envoy to Meet Russian Diplomat ‘Informally’,2,
2012-12-10 16:41:00,Geostat: Preliminary FDI for Q3 USD 195.4 mln,2,
2012-12-10 17:49:00,Two New Deputies of Defense Minister Appointed,3,
2012-12-11 18:12:00,Finance Ministry Probes into Tbilisi Municipality’s Rike Deal,4,
2012-12-12 01:16:00,U.S. Senators to Ivanishvili: ‘Avoid Even the Perception of Selective Justice’,43,
2012-12-12 11:57:00,U.S. State Department and DoJ Officials Visit Georgia,3,
2012-12-12 14:47:00,NDI-Commissioned Public Opinion Survey,17,
2012-12-12 18:35:00,U.S. Official: Govt Pays ‘Heightened Attention’ to Due Process,4,
2012-12-12 22:41:00,Reform of High Council of Justice Planned,3,
2012-12-13 03:12:00,Twenty Second Round of Geneva Talks,3,
2012-12-13 14:52:00,Russia Accuses Georgian MP of Plotting Riots in Moscow,3,
2012-12-13 16:32:00,U.S. Official Sums Up Georgia Visit,5,
2012-12-13 17:04:00,PM Ivanishvili to Visit Azerbaijan,2,
2012-12-13 18:18:00,U.S. Treasury Official Discusses Iran Sanctions in Tbilisi,2,
2012-12-13 22:26:00,"Bulgarian, Swedish, Polish Joint Delegation’s Visit to Georgia",2,
2012-12-14 14:15:00,Head of Public Broadcaster Files for Resignation,2,
2012-12-14 15:48:00,Competition Announced for Vacant Post of GPB Head,2,
2012-12-15 00:06:00,"Georgian, Russian Diplomats Meet in Switzerland",21,
2012-12-15 18:53:00,Merabishvili’s Uncle Faces Charges over Alleged Tax Evasion,5,
2012-12-16 21:51:00,Lawyer: Akhalaia’s Preliminary Court Hearings Rescheduled,4,
2012-12-17 13:40:00,NDI Poll Shows Strong Public Support for Georgian Dream,2,
2012-12-17 17:48:00,PM’s Envoy Spells Out Reasons Behind Launching Direct Talks with Russia,2,
2012-12-17 20:54:00,Тбилисский ботанический сад,6,
2012-12-17 21:49:00,Procedures Launched for Constitutional Amendments on Parliament’s Location,3,
2012-12-18 14:38:00,Head of Russia’s Security Council Speaks of Ties with Georgia,19,
2012-12-18 15:58:00,"Saakashvili Allocates GEL 1m ‘for Media, Civil Society Development’",3,
2012-12-18 16:37:00,PM Denies Cabinet Reshuffle Plans,2,
2012-12-18 21:28:00,Parliament Backs Nontaxable Minimum Income,2,
2012-12-18 23:21:00,MPs Discuss Proposal to Move SSPS from President to Govt,4,
2012-12-19 13:58:00,EU-Georgia Cooperation Council Meeting,2,
2012-12-19 15:01:00,EU Welcomes Georgian-Russian Direct Talks,4,
2012-12-19 22:35:00,"Ex-Energy Minister, Rustavi 2 TV Head Arrested",11,
2012-12-19 23:04:00,Saakashvili: ‘I Demand Immediate Release’ of Arrested Rustavi 2 TV Head,4,
2012-12-20 01:15:00,Incident in Kutaisi During Saakashvili’s Visit,5,
2012-12-20 03:40:00,Saakashvili: We’ll Get Georgia Back on Track,3,
2012-12-20 13:31:00,MoD: Georgian Soldier ‘Missing’ in Afghanistan,2,
2012-12-20 16:52:00,Putin Speaks of Ties with Georgia,3,
2012-12-20 17:13:00,UNM Switches to ‘Different Kind of Working Mode’,3,
2012-12-20 19:12:00,U.S. Ambassador Comments on Recent Arrests,4,
2012-12-20 20:53:00,Putin Says Trade Issues with Georgia ‘Should be De-Politicized’,7,
2012-12-20 23:46:00,Saakashvili Threatens to Veto Judicial Council Reform,6,
2012-12-21 13:48:00,Parliament Confirms 2013 State Budget,3,
2012-12-21 16:10:00,PM Says Construction of Baku-Kars Railway ‘Triggers Questions’,4,
2012-12-21 17:29:00,Five Shortlisted for Vacant Post of GPB Head,2,
2012-12-21 20:45:00,MP By-Elections to be Held in April,2,
2012-12-21 22:37:00,"Charges Filed Against Ex-Energy Minister, Rustavi 2 TV Head",11,
2012-12-22 22:35:00,Ex-Ministers Questioned over ‘Plot Against Cartu Bank’,12,
2012-12-22 22:51:00,Parliament Approves Law on Amnesty,7,
2012-12-22 23:41:00,"Ex-Energy Minister, Rustavi 2 TV Head Released on Bail",5,
2012-12-23 18:06:00,Moderate Quake Strikes Off Coast of Georgia,2,
2012-12-23 21:18:00,Saakashvili Tells UNM: ‘We will Definitely Win’,4,
2012-12-24 12:54:00,PM: ‘No Threat to Construction of Baku-Kars Railway’,3,
2012-12-24 16:38:00,Electricity Tariff Cuts Announced,5,
2012-12-24 19:36:00,Ivanishvili Speaks of Relations with Russia,20,
2012-12-24 20:09:00,Ivanishvili Comments on Cohabitation,4,
2012-12-25 15:57:00,Prosecutors Summon UNM MP for Questioning,3,
2012-12-25 17:52:00,Saakashvili to Visit Georgian Troops in Afghanistan,4,
2012-12-26 11:49:00,PM Ivanishvili Visits Azerbaijan,5,
2012-12-26 15:36:00,Georgian Troops in Afghanistan Get Pay Raise,3,
2012-12-26 16:45:00,MP Quits UNM Parliamentary Minority Group,2,
2012-12-26 18:06:00,Prosecutor’s Office Accuses UNM of Using State Funds in Campaign,4,
2012-12-26 20:57:00,New Head of Public Broadcaster Elected,2,
2012-12-26 23:49:00,Georgian PM Hails ‘Friendly’ Talks in Azerbaijan,5,
2012-12-27 14:30:00,"Saakashvili: ‘Govt Emits Instability, Signals of Chaos’",3,
2012-12-27 15:54:00,MoD Surprised by Announcement of Saakashvili’s Planned Afghan Trip,3,
2012-12-27 18:28:00,Saakashvili Vetos Bill on Amnesty,9,
2012-12-28 14:11:00,Parliament to Discuss Presidential Veto on Amnesty,5,
2012-12-28 17:31:00,GD Offers Constitutional Amendment,4,
2012-12-28 19:20:00,Parliament Overturns Saakashvili’s Veto,4,
2012-12-28 22:46:00,Saakashvili Slams Parliament for Overriding Veto,7,
2012-12-29 15:42:00,"GD, UNM Agree on Presidential Security Service",4,
2012-12-29 16:18:00,Procedures Launched for Constitutional Amendments on Presidential Powers,4,
2012-12-29 22:16:00,Missing Georgian Soldier in Afghanistan Found Dead,7,
2012-12-30 01:33:00,Charges Filed Against Ex-Justice Minister Adeishvili,7,
2012-12-31 00:53:00,Missing Georgian Soldier in Afghanistan was ‘Captured’ and ‘Shot Dead’,9,
2012-12-31 14:34:00,Saakashvili Questions Amnesty while Visiting Robbery Victim Family,5,
2012-12-31 22:57:00,Saakashvili Visits Georgian Troops in Afghanistan,4,
2013-01-01 03:17:00,In New Year Address Saakashvili Offers Five-Point Plan for Cooperation with Govt,4,
2013-01-01 05:39:00,Ivanishvili’s New Year Message,5,
2013-01-02 17:49:00,Georgian Orthodox Church Leader to Visit Moscow,2,
2013-01-03 13:26:00,1.4% Deflation in December,4,
2013-01-03 14:43:00,"MoD: Alasania, Panetta Discuss Cooperation in ISAF Mission",2,
2013-01-03 15:50:00,Saakashvili to Address PACE,2,
2013-01-04 14:09:00,Georgia’s End-Sept Gross External Debt USD 13bln,4,
2013-01-04 18:11:00,FM Speaks of Need to Replace Several Ambassadors,2,
2013-01-05 14:18:00,President to Replace Several Ambassadors,3,
2013-01-05 15:25:00,Ivanishvili: Georgia Should Remain Committed to ISAF,2,
2013-01-06 17:08:00,Court Orders Pretrial Detention for Ex-Justice Minister In Absentia,2,
2013-01-07 13:39:00,Saakashvili: Georgia Should Stop ‘Rendezvous with Past’,3,
2013-01-07 15:07:00,93 Georgian Soldiers Wounded in Afghanistan in 2010-2012,4,
2013-01-07 18:11:00,Alasania: Georgia Plans Fully Professional Army in Four Years,2,
2013-01-08 17:24:00,Several Charges Dropped Against Ex-Defense Minister Okruashvili,4,
2013-01-08 18:41:00,Govt Suspends Deal with TAV on Tbilisi Airport Runway,7,
2013-01-09 13:07:00,Govt Wants to Apply Jury Trial to Ex-Officials’ Cases,3,
2013-01-09 18:22:00,Abkhaz Leader Vetoes Budget,2,
2013-01-09 20:08:00,State Audit Agency Probes UNM’s Campaign Funding,4,
2013-01-10 16:37:00,President Appoints New Governor of Samegrelo,14,
2013-01-10 19:26:00,Interior Ministry to Saakashvili: ‘Refrain from Discrediting Police’,3,
2013-01-11 03:51:00,Orthodox Ecumenical Patriarch Visits Georgia,18,
2013-01-11 13:59:00,Putin Congratulates Georgian Orthodox Church Leader,4,
2013-01-11 17:18:00,Georgia Asks Interpol to Issue ‘Red Notice’ for Ex-Justice Minister Adeishvili,2,
2013-01-11 18:32:00,Court Releases Ex-Defense Minister Okruashvili,9,
2013-01-12 15:30:00,Parliamentary Speaker Signs Amnesty Bill into Law,4,
2013-01-12 16:08:00,President Appoints Two New Governors,5,
2013-01-12 18:14:00,Saakashvili Slams Proposed Constitutional Amendments,3,
2013-01-13 12:56:00,Political Prisoners Released as Amnesty Goes into Force,9,
2013-01-14 12:32:00,"Georgian FM Visits Lithuania, Latvia, Czech Republic",2,
2013-01-14 16:24:00,"Ivanishvili, Saakashvili at a Reception in Georgian Patriarchate",4,
2013-01-14 19:47:00,President Releases List of Ambassadors FM Wants to be Replaced,6,
2013-01-15 13:33:00,Prosecutor’s Office Reports of Military Police Gay ‘Honey Traps’,11,
2013-01-15 15:22:00,Saakashvili Dismisses Ambassadors FM Wanted to be Replaced,4,
2013-01-15 20:44:00,Public Defender Criticizes Release of ‘Gay Honey Trap’ Videos,4,
2013-01-16 15:48:00,MPs Discuss Proposal to Apply Jury Trial to Ex-Officials’ Cases,3,
2013-01-16 16:31:00,Russia Welcomes Release of its Citizens in Georgia as Part of Amnesty,6,
2013-01-16 19:35:00,"Freedom House: Georgia ‘Partly Free’, But Back in ‘Electoral Democracy’ Category",2,
2013-01-16 22:00:00,Proposal to Apply Jury Trial to Ex-Officials’ Cases Passed with First Reading,2,
2013-01-17 12:17:00,PM Ivanishvili Visits Armenia,2,
2013-01-17 17:02:00,PM Ivanishvili: ‘There are No Problems in Ties with Armenia’,2,
2013-01-17 19:54:00,Saakashvili Against Reopening Railway via Abkhazia,21,
2013-01-17 22:46:00,Saakashvili Plans Three New Bills,3,
2013-01-18 13:15:00,GD MP Skeptical over Saakashvili’s Tax Amnesty Proposal,2,
2013-01-18 15:01:00,"Ivanishvili Speaks on Ties with NATO, Russia",9,
2013-01-18 16:15:00,Parliament Confirms Changes in SSPS,2,
2013-01-18 18:02:00,Proposal to Apply Jury Trials to Ex-Officials’ Cases Confirmed,2,
2013-01-18 20:29:00,"UNM Slams Ivanishvili for Naming Armenia as Model for Ties with Russia, NATO",8,
2013-01-19 20:16:00,Electricity Regulatory Commission Head Charged with Exceeding Powers,2,
2013-01-20 02:37:00,Abkhaz Leader Comments on Railway,6,
2013-01-20 18:39:00,Ex-Justice Minister and Five Others Charged over ‘Plot Against Cartu Bank’,8,
2013-01-20 20:51:00,Protesters Call for Saakashvili’s Resignation,4,
2013-01-21 01:36:00,Georgian Church Leader to Meet Putin in Moscow,3,
2013-01-21 13:55:00,GEL 100 mln Compensation for Last Year’s Kakheti Hailstorm,2,
2013-01-21 16:35:00,Azerbaijan’s Pasha Bank Enters Georgia,2,
2013-01-21 21:53:00,Debate on Presidential Election System Looms,3,
2013-01-22 02:13:00,In PACE Speech Saakashvili Slams Govt,3,
2013-01-22 15:08:00,Deputy Foreign Minister Resigns,5,
2013-01-22 21:07:00,FM: ‘Change of Foreign Policy Course Ruled Out’,2,
2013-01-23 12:45:00,Ex-Deputy FM Speaks of Reasons Behind Resignation,6,
2013-01-23 14:51:00,PM Ivanishvili Demotes Alasania,12,
2013-01-23 15:22:00,Alasania Comments on Losing First Deputy PM’s Post,2,
2013-01-23 16:22:00,PM Ivanishvili in Davos for World Economic Forum,2,
2013-01-23 19:11:00,Georgian Church Leader Meets Putin,27,
2013-01-24 00:46:00,PM Speaks of Reasons Behind Demoting Alasania,2,
2013-01-24 13:22:00,PM Comments on Deputy FM’s Resignation,5,
2013-01-24 15:06:00,Ivanishvili’s Meetings in Davos,9,
2013-01-24 18:58:00,"FM: Ivanishvili, Medvedev had a Brief Chat in Davos",4,
2013-01-25 01:19:00,Three Georgian Soldiers Wounded in Afghanistan,2,
2013-01-25 13:21:00,Ex-Governor of Mtskheta-Mtianeti Region Arrested,17,
2013-01-25 16:07:00,Georgia’s Foreign Trade in 2012,12,
2013-01-25 20:37:00,Saakashvili Condemns Chakhalyan’s Release,6,
2013-01-26 13:12:00,"Ivanishvili Comments on Ties with Russia, Brief Chat with Medvedev",9,
2013-01-26 14:23:00,State Audit Office Reports on UNM’s Violation of Campaign Funding Rules,3,
2013-01-27 13:22:00,"Ex-Governor Released on GEL 200,000 Bail",18,
2013-01-27 18:57:00,Armenian Church in Georgia ‘Condemns’ Saakashvili’s Statement on Chakhalyan,19,
2013-01-28 13:41:00,Saakashvili ‘Surprised’ by Statement of Armenian Church in Georgia,4,
2013-01-28 17:26:00,Two UNM MPs Criticize Georgian Church Leader over Remarks in Moscow,6,
2013-01-28 19:53:00,"Interior, Finance Ministers Visit U.S., Defense Minister Visits UK",2,
2013-01-28 21:37:00,"Georgian, Russian Officials to Meet in Moscow",3,
2013-01-29 12:41:00,"Georgian, Polish FMs Meet in Warsaw",2,
2013-01-29 16:37:00,"Saakashvili Says Army Conscription System Should be Changed, not Abandoned",4,
2013-01-29 19:01:00,Head of Adjara’s Revenue Service Arrested,12,
2013-01-29 20:13:00,Georgian MFA: No Talks over CIS,5,
2013-01-30 13:22:00,MoD: ‘No Intention to Abolish Military Industrial Enterprise’,5,
2013-01-30 14:16:00,UNM Wants to Make Pro-Western Course Legally Binding for Govt,2,
2013-01-30 16:53:00,Geostat Releases Preliminary Data on 2012 GDP,5,
2013-01-30 19:02:00,GD Offers ‘Inter-Faction Agreement’ on Foreign Policy,2,
2013-01-31 03:45:00,Ex-Defense Minister Kezerashvili Accused of Corruption,13,
2013-01-31 14:28:00,"Deputy Defense Minister, Deputy Chief of Army Staff Visit Israel",3,
2013-01-31 18:21:00,UNM Offers to Make Pro-Western Course Constitutionally Guaranteed,6,
2013-01-31 20:41:00,Venice Commission President Sums Up Georgia Visit,5,
2013-01-31 22:30:00,Russian MFA Comments on Talks with Georgia,2,
2013-02-01 02:56:00,Human Rights Watch to Georgia’s Govt: Make Rights a Priority,3,
2013-02-01 14:18:00,Tbilisi Mayor’s Office Accused of Misspending GEL 5.2 mln,3,
2013-02-01 17:21:00,Saakashvili to Deliver Annual Address in Parliament on Feb.8,4,
2013-02-01 17:36:00,Georgian FM at Munich Security Conference,3,
2013-02-02 12:51:00,Investigators Summon Tbilisi Mayor for Questioning,2,
2013-02-02 16:11:00,Merabishvili Speaks of UNM’s Plans,2,
2013-02-03 01:46:00,Investigators Question Ugulava in His Office,2,
2013-02-03 02:17:00,Georgia in TI’s Defense Corruption Index,4,
2013-02-03 19:38:00,Georgian FM Speaks on Ties with Moscow at Munich Security Conference,4,
2013-02-04 14:19:00,Annual Inflation Remains Below Zero,3,
2013-02-04 16:20:00,U.S. Ambassador Comments on Political Developments,2,
2013-02-04 18:37:00,UNM Sets Conditions for its Support to GD’s Constitutional Changes,5,
2013-02-04 19:43:00,After Talks in Moscow Officials Hopeful Over Reentry of Georgian Products to Russia,3,
2013-02-05 11:36:00,PM Ivanishvili to Visit Turkey,5,
2013-02-05 13:56:00,Education Minister to Become Deputy PM,2,
2013-02-05 15:34:00,PM Says Gas Tariffs to be Reduced by 10%,2,
2013-02-05 18:38:00,PM Rules Out Trade-Off on Constitutional Changes with UNM,2,
2013-02-05 20:38:00,MP Quits UNM Parliamentary Minority,3,
2013-02-06 00:52:00,"Georgian, Russian Diplomats to Meet on March 1",2,
2013-02-06 14:52:00,Nine Ambassadorial Nominations Made,3,
2013-02-06 18:34:00,MP Quits UNM,2,
2013-02-06 19:51:00,PM Hails Plans to Have ‘Fully Professional Army by 2016’,2,
2013-02-06 23:48:00,MPs Debate on Presidential Powers,3,
2013-02-07 14:47:00,Saakashvili’s Annual Address in Parliament Postponed,3,
2013-02-07 18:09:00,"Govt Wants to Decriminalize Illegal Entry into Abkhazia, S.Ossetia",4,
2013-02-07 20:53:00,Saakashvili to Deliver Annual Address from National Library,6,
2013-02-08 14:46:00,President Offers Bill on Amnesty for Economic Crimes,3,
2013-02-08 17:37:00,Protesters Gathered at National Library Ahead of President’s Address,5,
2013-02-08 18:54:00,Chaotic Scenes at National Library Delay President’s Address,2,
2013-02-08 20:00:00,Protest Ends at National Library,2,
2013-02-08 21:05:00,Protesters Gathered Outside Presidential Palace,2,
2013-02-08 23:25:00,Saakashvili Delivers Address to the Nation,5,Girgvliani Case
2013-02-09 03:42:00,President’s Address Marred by Scuffles,7,
2013-02-09 12:58:00,Three Men Arrested over Scuffles at National Library,4,
2013-02-09 17:48:00,"Two Men, Arrested over Violence at National Library, Fined and Released",4,
2013-02-10 01:41:00,EU Concerned over Political Tensions in Georgia,2,
2013-02-10 04:38:00,PM Ivanishvili Responds to President’s Address,3,
2013-02-10 13:26:00,Saakashvili Offers to Meet Ivanishvili,3,
2013-02-11 13:39:00,Ivanishvili Offers Four-Point Proposal,3,
2013-02-11 15:44:00,Police Warn Tbilisi Mayor over Questioning,2,
2013-02-11 16:23:00,Parliamentary Speaker Usupashvili to Meet Saakashvili,2,
2013-02-11 19:13:00,GD Unveils Draft of Agreement on Foreign Policy Priorities,18,
2013-02-11 20:04:00,Saakashvili Meets Usupashvili,3,
2013-02-11 22:33:00,"After Talks Saakashvili, Usupashvili Argue, But Say Dialogue will Continue",4,
2013-02-12 12:31:00,Changes Planned in Govt’s Structure,3,
2013-02-12 18:22:00,Prosecutors Summon Merabishvili and Ex-Healthcare Minister for Questioning,2,
2013-02-13 00:45:00,"President, PM Speak of Tbilisi’s Expectations from EU Eastern Partnership Summit",6,
2013-02-13 13:44:00,"Usupashvili, Bakradze Cautiously Optimistic Over Ongoing Talks",2,
2013-02-13 19:40:00,Saakashvili Tells EaP Meeting Participants Why He’s Against of Reopening Abkhaz Railway,7,
2013-02-13 23:10:00,Two MPs Brawl During Live TV Debate,9,
2013-02-14 12:57:00,PM Ivanishvili Visits Turkey,6,
2013-02-14 15:38:00,Police Seek Court Permission to Force Tbilisi Mayor to Appear for Questioning,2,
2013-02-14 16:38:00,Russia Files Criminal Charges Against Georgian MP,3,
2013-02-14 17:36:00,Central Bank Cuts Key Rate to 4.75%,3,
2013-02-15 01:48:00,"Georgian, Turkish PMs Vow to Further Boost Bilateral Ties",7,
2013-02-15 13:22:00,GD Leaders Say UNM Offers to Cut Significantly Presidential Powers,2,
2013-02-15 14:24:00,Date Set for MP By-Elections,2,
2013-02-15 15:52:00,UNM Says its ‘Constructive’ Proposal Should Help Defuse Political Tensions,2,
2013-02-15 18:31:00,Court Authorizes Police to Bring Tbilisi Mayor before Investigators for Questioning,2,
2013-02-16 14:03:00,"GD, UNM Signal Potential for Progress in Talks",4,
2013-02-16 17:19:00,Tbilisi Mayor Arrives at Police Station for Questioning,2,
2013-02-16 19:08:00,Ivanishvili Addresses Congress of His GDDG Party,4,
2013-02-17 17:52:00,Georgian FM Comments on U.S. Lawmakers’ Letter to Kerry,4,
2013-02-17 18:39:00,Head of UNDP Visits Georgia,3,
2013-02-18 13:58:00,Geostat Releases January Foreign Trade Preliminary Data,3,
2013-02-18 22:42:00,Ivanishvili Vows to Cooperate Closely with Civil Society Groups,5,
2013-02-19 13:59:00,Defense Minister Visits NATO HQ,3,
2013-02-19 23:50:00,Foreign Minister Grilled by UNM MPs,5,
2013-02-20 12:18:00,"GD, UNM Talks Fail to Produce Accord",5,
2013-02-20 17:19:00,OSCE Monitors Trials of Ex-Officials in Georgia,3,
2013-02-20 18:49:00,Parliament Confirms Nine New Ambassadors,3,
2013-02-20 20:08:00,Saakashvili Comments on Failed Talks with GD,2,
2013-02-21 15:32:00,UNM Plans Outdoor Rally in Tbilisi in April,2,
2013-02-21 17:10:00,Moscow Court Sanctions Arrest of Georgian MP,3,
2013-02-21 20:42:00,Uncertainty Remains over Saakashvili’s Annual Address in Parliament,3,
2013-02-22 20:36:00,Govt Lays Out Local Self-Governance System Reform Plan,2,
2013-02-22 20:41:00,Georgia Reiterates Post-2014 Afghan Contribution,2,
2013-02-22 20:45:00,Tbilisi Mayor Ugulava Faces Criminal Charges,5,
2013-02-22 23:27:00,Tbilisi Mayor Ugulava Denies Charges,3,
2013-02-23 18:23:00,Tbilisi Mayor Charged Without Being Arrested,3,
2013-02-24 18:41:00,EU Commissioner for Home Affairs Visits Georgia,4,
2013-02-24 21:35:00,Prosecutors Ask Court to Suspend Tbilisi Mayor from Office,2,
2013-02-25 13:58:00,Ugulava: Prosecutors’ Motion ‘Absurd’,2,
2013-02-25 17:20:00,EU Hands Over Visa Liberalisation Action Plan to Georgia,7,
2013-02-25 18:47:00,Court Declines Prosecutors’ Motions Against Ugulava,3,
2013-02-25 20:05:00,Lavrov: Georgia’s New Govt ‘Acts Pragmatically’,5,
2013-02-26 15:03:00,MPs to Vote on Constitutional Changes in end-March,2,
2013-02-26 16:07:00,Prosecutors to Appeal Court Ruling on Ugulava’s Pretrial Measures,2,
2013-02-26 21:42:00,"Row over SSPS Reemerges Between Govt, President",3,
2013-02-26 23:29:00,U.S. Ambassador Meets Georgian Orthodox Church Leader,2,
2013-02-26 23:58:00,Saakashvili: GD-Proposed Constitutional Amendment ‘Not an Issue at All’,2,
2013-02-27 01:38:00,"TBC Bank, Liberty Bank Deny Stake Sale to Russian Banks",39,
2013-02-27 12:34:00,"U.S. Urges Govt, President to Reach a Solution",2,
2013-02-27 13:18:00,Saakashvili Visits Azerbaijan,6,
2013-02-27 14:10:00,Justice Minister Visits NATO HQ,3,
2013-02-27 14:57:00,Saakashvili ‘Regrets’ Remarks over Banks,4,
2013-02-27 19:36:00,Russia’s RosPotrebNadzor Inspects Georgian Winemakers,2,
2013-02-28 13:02:00,Georgia’s January Preliminary GDP Up 2.3%,2,
2013-02-28 15:13:00,Georgia’s Prison Population More Than Halved,5,
2013-03-01 02:52:00,Saakashvili Speaks of ‘Threat’ Facing Azerbaijan and Georgia,2,
2013-03-01 13:02:00,Alasania Slams Saakashvili for ‘Anti-State Remarks’,3,
2013-03-01 19:48:00,"Saakashvili, Ivanishvili May Meet on Monday",3,
2013-03-01 21:55:00,"Georgian, Russian Diplomats Meet in Prague",10,
2013-03-02 12:50:00,"Russian MFA Comments on Meeting Between Georgian, Russian Diplomats",2,
2013-03-02 19:46:00,Akhalaia Remanded in Pretrial Detention,2,
2013-03-03 20:55:00,"PM’s Office: Saakashvili, Ivanishvili Meeting Set for Monday Afternoon",2,
2013-03-03 21:18:00,Bill Offers to Move Intelligence Service from President to Govt,3,
2013-03-04 13:23:00,2.1% Annual Deflation in February,3,
2013-03-04 15:33:00,Saakashvili Meets Ivanishvili,2,
2013-03-04 18:25:00,Saakashvili Comments on Meeting with Ivanishvili,2,
2013-03-04 20:39:00,Ivanishvili Comments on Meeting with Saakashvili,3,
2013-03-04 23:46:00,"Saakashvili, Ivanishvili Meeting Highlights Differences",12,
2013-03-04 23:52:00,PM Apologizes for Saakashvili’s ‘Irresponsible’ Remarks,5,Girgvliani Case
2013-03-05 01:46:00,New Head of Public TV Sacked,3,
2013-03-05 13:05:00,Forbes Estimates Ivanishvili’s Wealth at USD 5.3 bln,3,
2013-03-05 16:20:00,Govt Hires Patton Boggs for U.S. Lobbying,3,
2013-03-05 18:10:00,"Saakashvili, Ivanishvili Plan Joint Statement on Euro-Atlantic Commitment",2,
2013-03-05 19:18:00,Akhalaia Refuses Trial by Jury,2,
2013-03-06 12:43:00,Ivanishvili Against Scrapping Directly Elected President,2,
2013-03-06 14:47:00,"Bill, Lifting Courtroom Media Restrictions, Approved",2,
2013-03-06 19:34:00,PM Meets Supreme Court Chairman,7,
2013-03-06 22:23:00,36 Georgian Winemakers Close to Resuming Export to Russia,3,
2013-03-07 14:39:00,Georgian Defense Minister Visits Armenia,2,
2013-03-07 16:40:00,"Govt Hires Brussels-Based Lobbying, PR Consultancy Firm",15,
2013-03-07 18:51:00,Saakashvili in Athens for EPP Meeting,18,
2013-03-07 20:50:00,Parliament Adopts Bipartisan Resolution on Foreign Policy,58,
2013-03-08 11:58:00,Parliament Moves to Change Rule of Consecutive Sentencing,7,
2013-03-08 12:47:00,MPs Vote Down President-Proposed Fiscal Amnesty,2,
2013-03-08 14:26:00,Parliament to Probe into GNCC,2,
2013-03-08 17:25:00,State Minister for Reintegration Says President Drags Out Renaming of Ministry,3,
2013-03-09 16:17:00,MoD Alleges Army Resources were Misused for UNM Campaign,2,
2013-03-10 13:19:00,Parliament Speaker Visits U.S.,3,
2013-03-11 12:40:00,Geostat: Preliminary FDI for 2012 USD 865.2 mln,3,
2013-03-11 18:55:00,Abkhaz Leader Visits Moscow,3,
2013-03-11 23:58:00,Venice Commission’s Recommendations on Judicial Council Reform,4,
2013-03-12 02:39:00,Parliament Speaker Responds to MEPs’ Letter to PM,9,
2013-03-12 04:26:00,Usupashvili Meets U.S. Department of State Officials,2,
2013-03-12 13:49:00,Britain’s Top Diplomat Visits Georgia,4,
2013-03-12 19:04:00,Head of Russian Orthodox Church Meets Abkhaz Leader,4,
2013-03-12 21:53:00,Putin Meets Abkhaz Leader,3,
