date-time,headline,views,tags
2021-01-09 14:21:00,Israeli Ambassador Decries Orthodox Clergyman’s ‘Antisemitic’ Sermon,397,"anti-Semitism,Embassy of Israel,Georgian Orthodox Church,Ran Gidor"
2021-01-11 10:24:00,Ivanishvili Quits Politics ‘for Good’,931,"Bidzina Ivanishvili,Georgia,Georgian Dream,საქართველო"
2021-01-11 14:39:00,COVID: Georgia Postpones Lifting Restrictions to February,1067,"Coronavirus,Covid-19,Georgia,headline"
2021-01-15 13:44:00,Watchdog on 2020 Parliamentary Election Campaign Finances,106,"Elections,Georgia,Gvote20,headline,political finance"
2021-01-14 20:43:00,"CSOs, Council of Religions Decry Religious Skirmish in Guria",139,"Buknari,Christianity,CSOs,Georgia,headline,Islam,Religious Freedom"
2021-01-14 16:10:00,Georgian Orthodox Church Decries Russian Priest Holding Christmas Service in Tskhinvali,491,"Georgian Orthodox Church,headline,Patriarchate of Georgia,Russian Orthodox Church,Tskhinvali Region/South Ossetia"
2021-01-15 21:52:00,"In Guria, Christian, Muslim Co-villagers Agree on ‘Peaceful Coexistence’",475,"Buknari,Chokhatauri,headline,Religious Discrimination"
2021-01-15 22:09:00,Prosecutorial Council Elects New Chair   ,77,"Georgia,headline,Mereb Jeranashvili,Prosecutor's Office"
2021-01-15 18:09:00,S. Korean Nonprofit Donates COVID-19 Antibody Tests to Abkhazia,204,"Abkhazia,Global Honors Network,Russian Occupation,Sokhumi,South Korea"
2021-01-15 17:24:00,"COVID-19 Vaccination Rollout Begins at Russian Military Bases in Abkhazia, Tskhinvali",172,"Abkhazia,Covid-19,Southern Military District,Sputnik V,Tskhinvali Region/South Ossetia"
2021-01-18 14:09:00,Finance Ministry Sells GEL 25 Mln Bonds,65,"headline,Ministry of Finance,Treasury Securities,მთავარი"
2021-01-16 14:34:00,Irakli Kobakhidze Confirmed as Georgian Dream Chair,366,"Georgian Dream,headline,Irakli Kobakhidze"
2021-01-20 14:09:00,Enguri HPP Temporarily Offline for Repair Works,171,"Abkhazia,Energy,Enguri Hydropower Plant,Georgia,Ministry of Economy,Natia Turnava"
2021-01-19 00:35:00,"Three Detained on Georgia-Controlled Territory Near Abkhazia, Tbilisi Says",325,"Abkhazia,headline,occupation line"
2021-01-20 16:14:00,Secretary-designate Blinken Says NATO Door Shall Remain Open to Georgia,1161,"Antony Blinken,headline,Joe Biden,NATO,U.S. President,U.S. Secretary of State,U.S. Senate,U.S. State Department,U.S.-Georgia relations"
2021-01-20 19:22:00,Occupation-affected Man Attempts Suicide in Tskhinvali Region,125,"Georgia,headline,Khurvaleti,Tskhinvali Region/South Ossetia"
2021-01-20 14:22:00,Georgia’s Foreign Trade in 2020,855,"export,Foreign Trade,Georgia,Geostat,headline,import"
2021-01-21 00:19:00,Zurab Pololikashvili Reelected as UNWTO Secretary General,121,"headline,UNWTO,Zurab Pololikashvili"
2021-01-20 23:22:00,Georgian Foreign Minister Concludes Visit to Spain,87,"Arancha Gonzalez Laya,Davit Zalkaliani,Georgia,Ministry of Foreign Affairs,Spain"
2021-01-21 14:09:00,Gakharia Appoints Deputy Prime Ministers,211,"David Zalkaliani,Giorgi Gakharia,Government of Georgia,headline,Maia Tskitishvili"
2021-01-21 11:41:00,"Georgian Leaders Congratulate Biden, Harris on Inauguration",91,"Georgia,Joe Biden,Kamala Harris"
2021-01-21 14:45:00,European Court Verdict into Georgia vs. Russia Case over 2008 War,10791,"August War 2008,European Court of Human Rights (ECHR),Georgia,headline,Human Rights,Russia,Russo-Georgian war"
2021-01-21 17:00:00,Tskhinvali Leader Taps Disgraced ‘PM’ as his Aide,84,"Anatoly Bibilov,Erik Pukhaev,headline,Tskhinvali Region/South Ossetia"
2021-01-21 19:30:00,Georgia Unveils Rough COVID-19 Vaccine Rollout Plan,1268,"Covid-19,Georgia,headline,pandemic,Vaccination"
2021-01-21 20:03:00,Court Finds UNM-era Chief Prosecutor Guilty of 2007 Assault on Opposition Leader,104,"Georgia,United National Movement,Zurab Adeishvili"
2021-01-21 20:32:00,Georgian Politicians React to European Court’s Verdict,431,"August War 2008,European Court of Human Rights (ECHR),Georgia,headline,Human Rights,in quotes,Russia,Russo-Georgian war"
2021-01-21 22:10:00,President Zurabishvili Begins Brussels Visit,188,"Charles Michel,EU-Georgia relations,European Union (EU),Josep Borrell,President of Georgia,Salome Zurabishvili"
2021-01-21 23:52:00,Russian Justice Ministry on ECHR’s Georgia vs. Russia Case Ruling,246,"August War 2008,European Court of Human Rights (ECHR),Georgia,headline,Human Rights,Mikhail Galperin,Russo-Georgian war"
2021-01-21 23:59:00,Abkhazia Leans Towards Refusing Moscow’s Anticipated Extradition Demand,318,"Abkhazia,Russian Occupation,Sokhumi"
2021-01-22 15:26:00,"Georgia Extends COVID Rules in Tbilisi, Kutaisi, Rustavi, Keeps Nationwide Curfew",2848,"Coronavirus,Covid-19,Georgia,headline,lockdown"
2021-01-22 15:39:00,S. Ossetian Leader Slams ECHR Verdict as ‘Politicized’,123,"Anatoly Bibilov,Russian Occupation,Tskhinvali Region/South Ossetia"
2021-01-22 15:56:00,"Abkhaz Leader Appoints Culture, Science Aide",61,"Abkhazia,Aitaira,Nugzar Logua,Russian Occupation"
2021-01-22 17:12:00,"Criminal Strongmen Dominate Prisons, Hinder Monitoring, Public Defender Says",79,"headline,Public Defender,Special Penitentiary Service"
2021-01-22 16:38:00,"Georgia in European Parliament’s Annual Reports on Common Foreign and Security, Defense Policies",143,"Common Foreign and Security Policy,European Parliament,Georgia,Russian Occupation"
2021-01-23 14:10:00,Prosecution Says Detained Cartographers Followed Superiors’ Instructions,119,"Azerbaijan,David Gareji,Georgia,headline,Iveri Melashvili,Natalia Ilychova,Prosecutor’s Office"
2021-01-22 18:36:00,President Zurabishvili Meets NATO Secretary General in Brussels,180,"Georgia,headline,Jens Stoltenberg,NATO,NATO Secretary General,NATO-Georgia relations,President Zurabishvili"
2021-01-22 18:40:00,Int’l Reactions to European Court’s Verdict,193,"August War 2008,European Court of Human Rights (ECHR),Georgia,headline,Russian Occupation"
2021-01-24 22:30:00,In Photos: Protest against Extending COVID-19 Restrictions,241,
2021-01-23 22:39:00,Foreign Minister Zalkaliani Hosts Armenian Counterpart,104,"Armenia,David Zalkaliani,Foreign Minister,Georgia,headline"
2021-01-23 23:06:00,EU Reacts to European Court’s Russia vs. Georgia Case Verdict,320,"August War 2008,ECHR,European Union,Georgia,headline,Russia,Russian Occupation"
2021-01-25 13:33:00,Public Attitudes in NDI-commissioned Survey,418,"Covid-19,Economy,Georgia,Gvote20,headline"
2021-01-25 13:56:00,MEPs Call on Commission to Help Eastern Partners in COVID Vaccination,108,"Covid-19,EU Eastern Partnership,European Commission,European Parliament"
2021-01-28 14:57:00,"As Court Hearing Looms, Prosecution Moves to Release Cartographers on Bail",64,"Cartographers Case,Georgia,headline,Iveri Melashvili,Natalia Ilychova"
2021-01-28 12:59:00,Georgia in TI’s 2020 Corruption Perception Index,253,"Corruption,Georgia,Transparency International,Transparency International Georgia"
2021-01-28 17:10:00,Detained Cartographers Released on Bail,171,"Cartographers' Case,Georgia,headline,Iveri Melashvili,Natalia Ilychova"
2021-01-28 17:00:00,Georgian Defense Forces Chief Visits Belgium,165,"Georgian Defense Forces,headline,Major General Giorgi Matikashvili,NATO,NATO-Georgia relations,U.S.-Georgia relations"
2021-01-28 17:55:00,GNCC Finds Mtavari Arkhi TV Guilty over Airing ‘Obscene’ Footage,152,"Georgia,GNCC,GYLA,headline,Mtavari Arkhi TV"
2021-01-28 17:48:00,GWP Refuses Pay Raise to Striking Workers,148,"Georgian Water and Power,Labor rights"
2021-01-28 19:28:00,"New Regional Police Chiefs Appointed in Kakheti, Guria, Samtskhe-Javakheti",91,"Guria,headline,Ministry of Internal Affairs,Police,Samtskhe-Javakheti"
2021-01-28 18:30:00,Parliament Endorses Controversial Amendments to Rules of Procedure,117,"European Socialists,Georgian Parliament,Opposition Boycott,Rules of Procedure"
2021-01-28 19:36:00,Iranian Foreign Minister Visits Tbilisi,273,"Aleksandre Khvtisiashvili,David Zalkaliani,Georgia,Georgian Foreign Ministry,Giorgi Gakharia,headline,Iran-Georgia Relations,Iranian Foreign Ministry,Mohammad Javad Zarif,Salome Zurabishvili"
2021-01-28 19:27:00,"Parliament Passes Bill Making State Liable for Importing COVID Vaccines, Treatment",111,"Covid-19,headline,Parliament of Georgia"
2021-01-29 12:12:00,Geostat: Georgia’s GDP Declined by 6.1% in 2020,120,"Economy,GDP Growth,Geostat,National Statistics Office"
2021-01-28 20:19:00,Imedi TV to Change Owners,399,"Georgia,headline,Imedi TV,media,Press Freedom"
2021-01-29 16:44:00,"Two Citizens’ MPs Strike Deal with GD, Enter Parliament",195,"Aleko Elisashvili,Citizens party,Georgian Dream,Gvote20,Opposition Boycott,Parliament of Georgia"
2021-01-29 16:53:00,"Tbilisi, Tokyo Sign Double Taxation Agreement",240,"Georgia,headline,Ivane Machavariani,Japan,Ministry of Finance"
2021-01-29 19:22:00,ISFED on Discrepancies in Summary Protocols,157,"Central Election Commission,Gvote20,headline,ISFED,Parallel Vote Tabulation"
2021-01-29 23:35:00,Georgia Exempt in EU List for Tighter COVID Vaccine Export Controls,446,"Covid-19,European Union (EU),Georgia,headline,vaccines"
2021-01-30 18:28:00,Georgian Orthodox Church Reacts to Cartographers’ Release,299,"Georgian Orthodox Church,headline"
2021-01-31 23:59:00,COVID-19 in Georgia Live Blog – January 2021 / Archived,21,"Abkhazia,Coronavirus,Covid-19,Georgia,Tskhinvali Region/South Ossetia"
2021-01-31 14:56:00,Namakhvani HPP Works Resume Defying Local Protest,491,"Economy,Energy,Georgia,headline,Namakhvani HPP"
2021-02-01 00:35:00,UNM Chair Presents Fresh Faces,237,"headline,Nika Melia,United National Movement"
2021-01-30 00:55:00,Georgian Dream-Citizens Election Reform Memorandum: Key Points,279,"Citizens,Georgian Dream,Gvote20,headline,Opposition Boycott"
2021-02-01 13:50:00,Georgia Resumes Regular Flights,1098,"Covid-19,Flights,Georgian Civil Aviation Agency,headline,International Travel"
2021-02-01 14:19:00,New Chief of Shida Kartli Regional Police Appointed,75,"headline,Ministry of Internal Affairs,Police,Shida Kartli"
2021-02-01 18:50:00,Security Service Slams Media’s ‘Interpretation’ of Alleged Presence of Russian Mercenary Company in Georgia ,245,"headline,Mtavari Arkhi TV,Russia"
2021-02-01 18:35:00,Locals Demand Chkhorotsku Mayor Resignation,93,"Child's Rights,Chkhorotsku,Georgia,headline"
2021-02-02 12:27:00,Georgian Dream Decides Against Terminating Opposition Mandates,199,"Georgian Dream,headline,Irakli Kobakhidze,Opposition Boycott"
2021-02-01 19:15:00,Abkhazia’s Shamba Calls for Legalizing Trade with Tbilisi,431,"Abkhazia,Geogia,Georgia,headline,Russian Occupation,Sergey Shamba"
2021-02-02 14:11:00,"Georgia, Ukraine, Moldova FMs Call for ‘New Opportunities’ from the EU",238,"European Union (EU),Joseph Borrell,Ministry of Foreign Affairs,Moldova,Olivér Várhelyi,Ukraine"
2021-02-02 15:32:00,Finance Ministry Sells GEL 35 Mln in Bonds,41,"headline,Ministry of Finance"
2021-02-02 15:54:00,Parliament Abstains From Revoking Opposition Mandates,176,"Citizens party,European Socialists,Georgian Dream,Gvote20,headline,Parliament of Georgia,მთავარი"
2021-02-02 16:58:00,‘European Socialist’ MP Elected as Vice-Speaker,94,"Avtandil Enukidze,Georgian Parliament,headline,Vice-Speaker"
2021-02-02 21:46:00,Court Acquits Former Chief Prosecutor in Physical Assault Case,126,"headline,Lasha Tordia,Otar Partskhaladze,State Audit Office,Tbilisi City Court"
2021-02-03 11:55:00,Geostat: Annual Inflation 2.8% in January,73,"Consumer Price Index,Economy,Geostat,headline,National Statistics Office"
2021-02-03 13:01:00,Georgian Central Bank Keeps Key Rate at 8%,75,"Georgia,headline,Key Rate,Monetary Policy Committee,National Bank of Georgia (NBG)"
2021-02-03 14:56:00,U.S. Embassy Welcomes Parliament’s Decision to Keep Opposition Mandates,116,"Kelly Degnan,The U.S. Embassy"
2021-02-03 16:15:00,Tbilisi Says Citizen Detained Near Tskhinvali Occupation Line,147,"Russian Occupation,State Security Service,Tskhinvali Region/South Ossetia"
2021-02-07 16:05:00,11 Detained as Protesters Disobey COVID Curfew in Batumi,266,"Covid-19,Georgia,Interior Ministry,lockdown,Shame Movement"
2021-02-08 08:45:00,EU Foreign Policy Chief Says Discussed Georgia with Russian Foreign Minister,214,"European Union (EU),Georgia,headline,Russia,Russian Occupation"
2021-02-08 18:49:00,Working Group on Electoral Reform Holds First Meeting,226,"Citizens party,Electoral reform,Georgian Dream,Georgian Young Lawyers' Association,Gvote20,headline,ISFED,Parliament of Georgia,Transparency International Georgia"
2021-02-08 23:25:00,Tbilisi Says Georgian Citizen Detained Near Occupied Roki Tunnel,287,"headline,Russia,Russian Occupation,Tskhinvali Region/South Ossetia"
2021-02-09 15:12:00,Tskhinvali Sends Georgian Citizen to Pre-Trial Detention,79,"headline,Russian Occupation,State Security Service,Tskhinvali Region/South Ossetia"
2021-02-09 13:24:00,Finance Ministry Sells GEL 15 Mln Bonds,40,"Economy,headline,Ministry of Finance,National Bank of Georgia"
2021-02-09 17:38:00,PM Gakharia Appoints Four New Governors,164,"Georgian Government,Giorgi Gakharia,headline,Regional Governors"
2021-02-09 16:06:00,"Tskhinvali to Continue Issuing Passage Permits for Odzisi, Karzmani Crossing Points",142,"Georgia,headline,Russian Occupation,Tskhinvali Region/South Ossetia"
2021-02-09 21:23:00,EU Releases Association Implementation Report on Georgia,541,"Association Agreement,European Union (EU),Georgia,headline,Judiciary"
2021-02-10 09:30:00,Int’l Reactions to Zaza Gakheladze Verdict,203,"Carl Hartzell,EU Delegation to Georgia,PACE,Russian Occupation,Tskhinvali Region/South Ossetia,U.S. Embassy,UK Embassy,Zaza Gakheladze"
2021-02-10 13:41:00,Abkhazia Seeks Involvement in Russo-Armenian Railway Project,513,"Abkhazia,Russian Occupation"
2021-02-10 14:04:00,45 Georgian Organized Crime Suspects Arrested in EU Countries,443,"Georgia,headline,Interior Ministry,organized crime,Police"
2021-02-10 15:48:00,Georgian Politicians React to EU Association Implementation Report,184,"Association Agreement,European Georgia,European Union (EU),Georgia,Georgian Dream,headline,Lelo,United National Movement"
2021-02-10 22:11:00,Moscow Says ‘Conditions Unchanged’ to Allow Georgia Flights,336,"Andrey Rudenko,headline,Russian Foreign Ministry"
2021-02-11 13:07:00,New Abkhaz Security Service Chief Appointed,95,"Abkhazia,headline,Robert Kiut,Russian Occupation"
2021-02-11 13:33:00,Bipartisan Georgia Support Act Reintroduced in U.S. Congress,332,"Adam Kinzinger,Georgia Support Act,Gerald Connolly,headline,US-Georgian relations"
2021-02-10 22:51:00,Kyiv Scolds Saakashvili for Georgia ‘Disobedience’ Calls,359,"Embassy of Ukraine,Georgia-Ukraine relations,headline,Mikheil Saakashvili,Ministry of Foreign Affairs"
2021-02-11 13:36:00,Georgia in CoE Report on LGBT Rights,243,"Congress of Local and Regional Authorities,Council of Europe (CoE),Georgia,Hate Speech,headline,LGBT Rights"
2021-02-11 14:52:00,New Acting Head of Ochamchire District Appointed,63,"Abkhazia,headline,Ochamchire,Russian Occupation"
2021-02-11 14:55:00,"New Samegrelo-Zemo Svaneti, Adjara Police Chiefs Appointed",49,"Adjara,Georgia,headline,Ministry of Internal Affairs,Police,Samegrelo - Zemo Svaneti"
2021-02-11 15:43:00,Restrictions Eased on Enguri Crossing Point,145,"Abkhazia,Enguri Crossing Point,Georgia,headline"
2021-02-11 15:56:00,"Security Service Talks Arbitrary Detentions, Risky Protests Near Tskhinvali, Abkhazia Dividing Lines",142,"headline,illegal detentions,Russian Occupation,State Security Service,Tskhinvali Region/South Ossetia"
2021-02-11 18:28:00,Georgia Receives New Military Weaponry with U.S. Support,335,"Georgian Defense Forces,headline,Irakli Garibashvili,Ministry of Defense"
2021-02-11 20:27:00,Germany to Allow Georgian Seasonal Workers,494,"Ekaterine Tikaradze,Germany,headline,Hubert Knirsch,Ministry of Health"
2021-02-11 18:53:00,"EU, WHO to Support Vaccination Readiness of Eastern Partners",73,"Covid-19,Eastern Partnership,European Union (EU),headline,Vaccination,World Health Organization"
2021-02-11 19:18:00,"Georgian Citizen, Detained Near Roki Tunnel, Released from Tskhinvali Custody",106,"headline,illegal detentions,State Security Service,Tskhinvali Region/South Ossetia"
2021-02-12 17:15:00,In Quotes | MEPs on EU Association Implementation Report,139,"Association Agreement,EU-Georgia relations,headline,Marina Kaljurand,Viola von Cramon-Taubadel"
2021-02-12 13:48:00,Postponed Local Elections in Occupied Abkhazia Set for April 11,115,"Abkhazia,Aslan Bzhania,headline,Russian Occupation"
2021-02-12 18:16:00,"Court OKs COVID Restrictions, Rule by Decree",144,"Constitutional Court,Covid-19,headline,Judiciary,lockdown,pandemic"
2021-02-12 19:04:00,Prosecutor Asks Parliament to OK UNM Chair’s Imprisonment,169,"headline,Nika Melia,Parliament of Georgia,Prosecutor’s Office"
2021-02-12 18:47:00,"Bakradze, Ugulava to Quit as European Georgia Leaders, Bokeria Stays",251,"Davit Bakradze,European Georgia,Georgia,Giga Bokeria,Gigi Ugulava,Gvote20,headline"
2021-02-12 23:19:00,Georgian Authorities Blamed as Alleged Rape Victim Teen Takes Her Life,295,"Georgia,headline,Interior Ministry,Public Defender,sexual violence,Women's rights"
2021-02-13 01:38:00,Georgian Orthodox Church on COVID-19 Vaccination,1130,"Covid-19,Georgia,Georgian Orthodox Church,headline,Holy Synod,Vaccination"
2021-02-13 12:40:00,Cartographers’ Case: Church Endorses Prosecution’s Map of Choice,166,"Cartographers' Case,David Gareji,Georgia,Georgian Orthodox Church,headline"
2021-02-13 21:34:00,Georgian Dream MPs to Strip UNM’s Melia of Parliamentary Immunity,218,"Georgia,Georgian Dream,headline,Prosecutor’s Office,United National Movement"
2021-02-18 12:01:00,Police Postpones Melia’s Detention After PM Resignation,220,"Giorgi Gakharia,GovernmentCrisis2021,headline,Interior Ministry,Nika Melia,Prime Minister of Georgia,United National Movement"
2021-02-15 13:27:00,Georgia’s Foreign Trade in January 2021 (Express Data),77,"Economy,Foreign Trade,Georgia,headline,National Statistics Office"
2021-02-15 15:14:00,UK Minister Wendy Morton Visits Tbilisi,279,"Archil Talakvadze,David Zalkaliani,Georgia,Giorgi Gakharia,headline,United Kingdom"
2021-02-18 12:52:00,Georgian Dream Comments on Disagreement with Departing Prime Minister,278,"Georgian Dream,Giorgi Gakharia,GovernmentCrisis2021,headline,Irakli Kobakhidze"
2021-02-18 13:20:00,Lithuania Raises Questions Over ‘Selective Justice’ in Georgia,342,"headline,Lithuania,Nika Melia"
2021-02-18 13:39:00,"Opposition Calls for Snap Elections, Renewed Talks with GD",167,"European Georgia,Giorgi vashadze,GovernmentCrisis2021,Gvote20,headline,Nika Melia,Strategy Aghmashenebeli,United National Movement"
2021-02-18 16:26:00,MEPs React to Melia Verdict,138,"Andrius Kubilius,Anna Fotyga,GovernmentCrisis2021,headline,Melia Verdict,MEPs"
2021-02-18 15:36:00,Opposition’s Joint Statement on Melia Verdict,145,"Georgian Dream,GovernmentCrisis2021,headline,Melia Verdict,Opposition"
2021-02-18 17:00:00,Georgian Central Bank Sells USD 40 Mln,53,"Economy,Georgia,National Bank of Georgia (NBG)"
2021-02-18 17:02:00,"Police Shall Allow Melia to Exhaust Legal Remedies, CSOs Say",130,"Civil Society,Constitutional Court,Court of Appeals,Giorgi Gakharia,GovernmentCrisis2021,headline,Melia Verdict,Prime Minister"
2021-02-18 17:07:00,Irakli Garibashvili to Return as Prime Minister,815,"Georgia,Georgian Dream,GovernmentCrisis2021,headline,Irakli Garibashvili,Nika Melia,Prime Minister"
2021-02-18 19:34:00,"EU Calls Georgian Gov’t, Opposition to Avoid Escalation",145,"European Georgia,Georgia,Giorgi Gakharia,GovernmentCrisis2021,headline,Nika Melia"
2021-02-18 20:01:00,"U.S. Embassy to Georgian Gov’t, Opposition: “De-escalate Tensions”",141,"Georgia,GovernmentCrisis2021,headline,U.S.-Georgia relations,US Embassy"
2021-02-18 21:52:00,In Quotes: Georgian Politicians React to Garibashvili’s PM Nomination,334,"Georgian Dream,Giorgi Gakharia,GovernmentCrisis2021,headline,Irakli Garibashvili,Nika Melia,Opposition"
2021-02-18 23:56:00,"President Zurabishvili Calls for ‘Constructive Dialogue,’ Scolds Opposition",161,"GovernmentCrisis2021,headline,Salome Zurabishvili"
2021-02-19 01:08:00,NATO PA President: Ending Crisis Crucial for Georgia’s Euro-Atlantic Integration,169,"Georgia,Gerald Connolly,GovernmentCrisis2021,headline,NATO"
2021-02-19 01:44:00,EPP: “Georgia Returns to Persecution of Political Opponents”,233,"European People's Party,Georgia,GovernmentCrisis2021,headline,Nika Melia,United National Movement"
2021-02-19 12:54:00,Georgia’s Foreign Trade in January 2021,136,"Economy,Foreign Trade,Geostat,headline,National Statistics Office"
2021-02-19 03:08:00,"“Act in Line with Euro-Atlantic Aspirations,” U.S. State Dept Tells Georgian Gov’t",206,"Georgia,headline,Nika Melia,U.S. State Department,U.S.-Georgia relations"
2021-02-19 18:09:00,Court Jails Russian Citizen Over Alleged Journalist Murder Plot,218,"Giorgi Gabunia,Magomed Gutsiev,Mtavari Arkhi TV,Ramzan Kadyrov,State Security Service,Tbilisi City Court"
2021-02-19 19:03:00,High Council of Justice:  Melia Verdict Justified,158,"GovernmentCrisis2021,headline,High Council of Justice,Melia Verdict,Nika Melia,United National Movement"
2021-02-19 18:22:00,Premier-Designate Garibashvili Unveils Cabinet,407,"Georgia,GovernmentCrisis2021,headline,Irakli Garibashvili"
2021-02-19 20:00:00,"20 Detained as Police, Pro-opposition Activists Clash Near Parliament",236,"GovernmentCrisis2021,headline,Parliament"
2021-02-19 20:35:00,Court Orders Prosecutor’s Office to Compensate Georgian Rapper,165,"Birja Mafia,Drug Policy,headline,Prosecutor's Office of Georgia,Tbilisi City Court"
2021-02-20 00:23:00,"U.S. Senators: Georgian People Deserve Rule of Law, Independent Judiciary",228,"Giorgi Gakharia,GovernmentCrisis2021,Jeanne Shaheen,Jim Risch,Melia Verdict,Nika Melia,U.S. Senate,U.S.-Georgia relations"
2021-02-21 14:08:00,Georgia Marks Centennial of the First Constitution,200,"Constitution,Democratic Republic of Georgia,First Republic,Georgian Parliament,headline"
2021-02-21 15:44:00,Foreign Diplomats Congratulate Georgia on the First Constitution Centennial,93,"Constitution,Democratic Republic of Georgia,EU Delegation to Georgia,First Republic,headline,Sweden,U.S. Embassy"
2021-02-20 23:20:00,Discontent Simmers in Abkhazia over Controversial ‘Doctors’ Case’,215,"Abkhazia,Russian Occupation,Sokhumi"
2021-02-21 22:00:00,"Senior Lithuanian MP Warns Sanctions, As Opposition Calls for Talks",468,"Georgia,GovernmentCrisis2021,headline,Melia case,Opposition Boycott,Žygimantas Pavilionis"
2021-02-21 18:15:00,"Political Crisis Persists in Tskhinvali, Moscow Says ‘Follow Constitution’",178,"Russian Occupation,Sergey Nazarov,Tskhinvali,Tskhinvali Region/South Ossetia,Uruzmag Jagaev"
2021-02-22 11:45:00,New ISFED Director Elected,214,"Georgia,headline,ISFED"
2021-02-22 14:13:00,"‘Abkhaz Orthodox Church’ Suspends Prayers, Asks ‘Status Determination’ from Moscow",435,"Abkhaz Orthodox Church,Moscow Patriarchate,Russian Occupation,Sokhumi,Vissarion (Aplia)"
2021-02-22 14:50:00,Garibashvili: Lithuanian MP Statements ‘Mean Absolutely Nothing’ for Georgian Dream,1262,"Georgia,Government Crisis,GovernmentCrisis2021,headline,Lithuania,Nika Melia,Žygimantas Pavilionis"
2021-02-22 19:00:00,"PM-Designate Garibashvili Prioritizes “Order,” State Intervention in Economy",397,"Georgia,Government Crisis,GovernmentCrisis2021,headline,Irakli Garibashvili"
2021-02-22 20:07:00,"Georgian, Lithuanian Presidents Meet Online",226,"GovernmentCrisis2021,headline"
2021-02-22 21:47:00,Parliament Confirms Garibashvili Cabinet,419,"GovernmentCrisis2021,headline,Irakli Garibashvili"
2021-02-23 09:38:00,"Police Storm UNM Office, Detain Nika Melia",1506,"GovernmentCrisis2021,Melia case,Nika Melia,United National Movement"
2021-02-23 12:07:00,U.S. Embassy: Georgia Backtracked on its Path to Democracy,358,"Georgia,GovernmentCrisis2021,headline,Nika Melia,U.S.-Georgia relations,United National Movement,US Embassy"
2021-02-23 12:16:00,CSOs Decry UNM Chair Detention,204,"Government Crisis,headline,Nika Melia,United National Movement,UNM"
2021-02-22 23:29:00,ALDE President Urges Georgian Dream to Schedule Snap Elections,223,"ALDE,Georgia,headline,Irakli Garibashvili"
2021-02-24 02:32:00,Opposition Reacts to PM Garibashvili’s Call for “Dialogue”,254,"Georgia,headline,Irakli Garibashvili,Nika Melia"
2021-02-24 11:20:00,"U.S. Helsinki Commission Calls for Melia Release, Dialogue",146,"GovernmentCrisis2021,headline,Helsinki Commission,Nika Melia,U.S.-Georgia relations"
2021-02-24 13:37:00,"GYLA on UNM Office Raid, Melia Detention",120,"Georgian Young Lawyers' Association,GovernmentCrisis2021,headline,Nika Melia,UNM Office Raid"
2021-02-24 10:57:00,"U.S. Lawmakers: UNM Raid, Melia Detention ‘Profoundly Troubling’",129,"GovernmentCrisis2021,headline"
2021-02-24 15:07:00,Georgian Dream MPs Slam ‘Emotional’ Public Defender Over Melia Remarks,188,"Georgian Dream,Gia Voslki,GovernmentCrisis2021,Mamuka Mdinaradze,Melia case,Nika Melia,Nino Lomjaria,Ombudsperson,Public Defender,Tea Tsulukiani"
2021-02-24 14:33:00,COVID-19: Georgia Eases Lockdown Rules,2457,"Coordination Council,Covid-19,headline,Irakli Garibashvili"
2021-02-24 15:32:00,PACE Monitors: Melia Detention ‘Unnecessarily Escalated Tensions’,125,"Claude Kern,Melia case,Nika Melia,PACE,Pace monitors,Titus Corlățean"
2021-02-24 19:23:00,"MEPs Kaljurand, Mikser on Melia’s Detention",86,"European Parliament,Georgia,headline,Marina Kaljurand,Melia case,Nika Melia,Sven Mikser"
2021-02-24 19:53:00,Transparency Int’l Talks Rule of Law Erosion in Georgia,164,"Georgia,Governmentcrisi2021,Melia case,Nika Melia,Rule of law,Transparency International"
2021-02-24 20:44:00,Head of Government Administration Resigns,396,"Government of Georgia,GovernmentCrisis2021,headline,Irakli Garibashvili,Kakhaber Kemoklidze"
2021-02-25 12:44:00,PM Garibashvili Appoints Deputy Prime Ministers,171,
2021-02-25 12:15:00,"EU Urges Ruling Party, Opposition to ‘Find Common Ground’",109,"European Union (EU),GovernmentCrisis2021,headline,Nika Melia"
2021-02-25 17:10:00,"Prominent Journalist Assaulted, Three Arrested",253,"Formula TV,headline,Interior Ministry,Media Freedom,Police,TV Pirveli,Vakho Sanaia"
2021-02-25 13:05:00,Georgia Marks 100 Years Since Soviet Army Took Over Tbilisi,492,"Fallen cadets,February 25,First Republic,Georgia,Irakli Garibashvili,Soviet Occupation of Georgia"
2021-02-25 17:51:00,"‘Georgia Never Surrendered to Occupation,’ President Zurabishvili Says",262,"Fallen cadets,February 25,First Republic,headline,Salome Zurabishvili,Soviet Occupation of Georgia"
2021-02-25 18:39:00,"Prosecutor Ready to Appeal for Melia’s Release, if He Posts Bail",164,"GovernmentCrisis2021,headline,Nika Melia,Prosecutor's Office of Georgia,United National Movement,მთავარი"
2021-02-25 18:52:00,"Georgian, Polish Foreign Ministers Discuss Crisis in Georgia",121,"David Zalkaliani,GovernmentCrisis2021,headline"
2021-02-25 21:50:00,"Mayor Kaladze Talks Dialogue, Mutual Compromise",236,"Foreign-facilitated talks,Georgian Dream,GovernmentCrisis2021,Gvote20,Kakha Kaladze,Melia case,Nika Melia,United National Movement"
2021-02-25 22:25:00,Baltic Foreign Ministers React to Georgia Crisis,194,"Estonia,Georgia,GovernmentCrisis2021,headline,Latvia,Lithuania,Nika Melia"
